stop_id,stop_name,stop_lat,stop_lon,location_type,parent_station,zone_id,level_id,stop_timezone,platform_code,wheelchair_boarding,stop_code,stop_url,stop_desc
node/7894269885,Samaké,5.415268,-4.006169,,,,,,,,,,
node/7902826896,Carrefour Marché,5.355279,-4.086209,,,,,,,,,,
node/7902826897,A l'antenne,5.355012,-4.095449,,,,,,,,,,
node/7902826898,Carrefour Ananeraie,5.354741,-4.102612,,,,,,,,,,
node/7902826899,Bonikro,5.348919,-4.104897,,,,,,,,,,
node/7902826900,Pharmacie Inox,5.337775,-4.113149,,,,,,,,,,
node/7902826901,Institut Pasteur,5.338385,-4.140773,,,,,,,,,,
node/7902826902,1er Campement,5.340929,-4.166546,,,,,,,,,,
node/7902826903,Carrefour SAPH,5.339003,-4.173042,,,,,,,,,,
node/7902826904,Centre de Santé Urbain de Songon,5.318797,-4.201777,,,,,,,,,,
node/7902826905,Pharmacie Eliora,5.318625,-4.211363,,,,,,,,,,
node/7902826912,CP1,5.319493,-4.215350,,,,,,,,,,
node/7902826913,Cité la Grâce,5.321271,-4.228078,,,,,,,,,,
node/7902826914,Carrefour Jacqueville,5.321041,-4.231472,,,,,,,,,,
node/7902826920,Carrefour Jacqueville,5.321083,-4.231490,,,,,,,,,,
node/7902826921,CP1,5.319518,-4.214976,,,,,,,,,,
node/7902826922,Kassamblé,5.318739,-4.211727,,,,,,,,,,
node/7902826923,Carrefour PFO,5.319337,-4.205510,,,,,,,,,,
node/7902826924,Centre de Santé Urbain de Songon,5.318897,-4.201699,,,,,,,,,,
node/7902826925,Adiapoto 1,5.319144,-4.193864,,,,,,,,,,
node/7902826926,Maison Blanche,5.331522,-4.185781,,,,,,,,,,
node/7902826927,Nouveau Goudron,5.337972,-4.176827,,,,,,,,,,
node/7902826928,1er Campement,5.341017,-4.166688,,,,,,,,,,
node/7902826929,Marché Km 17,5.337471,-4.127276,,,,,,,,,,
node/7902826930,Pharmacie Inox,5.337847,-4.113126,,,,,,,,,,
node/7902877638,Sable-SGBCI,5.355344,-4.065606,,,,,,,,,,
node/7902959148,Carrefour Canal,5.335446,-4.087459,,,,,,,,,,
node/7902959149,Pharmacie Niangon Nord,5.329309,-4.102575,,,,,,,,,,
node/7902959150,Pharmacie Saint André,5.342302,-4.074769,,,,,,,,,,
node/7902973078,Terminus bus 47,5.339541,-4.082797,,,,,,,,,,
node/7902973079,Station Pétro Ivoire,5.335442,-4.090569,,,,,,,,,,
node/7902973080,Carrefour Boby,5.332428,-4.090770,,,,,,,,,,
node/7902973081,Église Sainte-Rita,5.327571,-4.096814,,,,,,,,,,
node/7903002099,CEMA,5.355158,-4.090414,,,,,,,,,,
node/7903002102,Gare Gesco,5.367094,-4.101904,,,,,,,,,,
node/7903535327,Carrefour Académie,5.323861,-4.106949,,,,,,,,,,
node/7903535328,Carrefour Chambéry,5.323752,-4.109303,,,,,,,,,,
node/7903535329,À l'école,5.319098,-4.112364,,,,,,,,,,
node/7903535330,Yopougon Diop,5.313371,-4.111453,,,,,,,,,,
node/7903535331,Yopougon Diop,5.313376,-4.111530,,,,,,,,,,
node/7903535332,Carrefour Bawin,5.314556,-4.110954,,,,,,,,,,
node/7903535333,À l'église,5.315156,-4.110618,,,,,,,,,,
node/7903535334,Carrefour Diop,5.315659,-4.110379,,,,,,,,,,
node/7903535335,À l'école,5.316334,-4.110345,,,,,,,,,,
node/7903535336,Carrefour Académie,5.323944,-4.106915,,,,,,,,,,
node/7903583520,Après le pont,5.336896,-4.073271,,,,,,,,,,
node/7966220394,Terre rouge,5.240265,-3.899668,,,,,,,,,,
node/7966220395,Delice Market,5.245862,-3.899700,,,,,,,,,,
node/7966220396,Marché,5.248369,-3.899720,,,,,,,,,,
node/7966220397,Pharmacie St Louis Gonzague,5.249924,-3.899727,,,,,,,,,,
node/7966220398,Boulangerie,5.252454,-3.899744,,,,,,,,,,
node/7966220399,Carrefour Market,5.254747,-3.899748,,,,,,,,,,
node/7966220400,Carrefour deux poteaux,5.263496,-3.899840,,,,,,,,,,
node/7966220401,Carrefour deux poteaux,5.263463,-3.899739,,,,,,,,,,
node/7966220402,Carrefour Garage,5.252274,-3.899626,,,,,,,,,,
node/7966220403,Terre rouge,5.240263,-3.899589,,,,,,,,,,
node/7966266330,Carrefour Peti Tonton,5.243558,-3.899705,,,,,,,,,,
node/7966266331,Benogosso,5.275492,-3.890792,,,,,,,,,,
node/7966266332,Benogosso,5.275532,-3.890739,,,,,,,,,,
node/7966266333,Groupe Scolaire Nyl's,5.264409,-3.896755,,,,,,,,,,
node/7966272062,Direction de la Sotra,5.367753,-4.077646,,,,,,,,,,
node/7966272063,Carrefour Marché,5.361851,-4.072058,,,,,,,,,,
node/7966272064,Carrefour Marché,5.361800,-4.072057,,,,,,,,,,
node/7966272065,Carrefour Andokoi,5.361829,-4.073432,,,,,,,,,,
node/7966272066,La Prudence,5.364221,-4.074974,,,,,,,,,,
node/7966345985,Bangui,5.426306,-4.071068,,,,,,,,,,
node/7966345986,Carrefou N'dotré,5.442930,-4.069521,,,,,,,,,,
node/7966345987,Cité Ado,5.401269,-4.084239,,,,,,,,,,
node/7966345988,MACA,5.389077,-4.078360,,,,,,,,,,
node/7966346085,N'dotré,5.443069,-4.069399,,,,,,,,,,
node/7966538189,Première Porte,5.430457,-4.069167,,,,,,,,,,
node/7966538190,Agripac,5.444149,-4.048988,,,,,,,,,,
node/7966560585,BAE,5.360620,-4.085029,,,,,,,,,,
node/7966666988,Carrefour Clinique,5.441244,-3.983806,,,,,,,,,,
node/7966666990,Carrefour Boulangerie,5.443984,-3.979803,,,,,,,,,,
node/7966666991,Au Kiosque,5.443163,-3.980915,,,,,,,,,,
node/7966666992,Carrefour Colombe,5.428731,-3.989358,,,,,,,,,,
node/7966688489,Étage Noir,5.415549,-3.999382,,,,,,,,,,
node/7966688490,Garage Fofana,5.426416,-3.989810,,,,,,,,,,
node/7966688694,Foyer des Jeunes,5.421832,-3.990486,,,,,,,,,,
node/7966701585,Carrefour Ecole,5.442217,-3.982254,,,,,,,,,,
node/7966767630,42,5.318574,-4.077935,,,,,,,,,,
node/7966767631,Savant 2,5.314864,-4.078616,,,,,,,,,,
node/7966767633,Gare Marché/ Oulaï,5.309815,-4.076137,,,,,,,,,,
node/7966767634,Ferronnerie,5.310297,-4.077038,,,,,,,,,,
node/7966767635,Boutique,5.310937,-4.078598,,,,,,,,,,
node/7966780489,Palais de justice,5.324433,-4.077565,,,,,,,,,,
node/7966780597,Taille Basse,5.313081,-4.078705,,,,,,,,,,
node/7966780701,Palais de justice,5.324419,-4.077464,,,,,,,,,,
node/7966781186,Savant 2,5.314869,-4.078725,,,,,,,,,,
node/7966786685,Taille Basse,5.313180,-4.078575,,,,,,,,,,
node/7966786785,Ferronnerie,5.310248,-4.076908,,,,,,,,,,
node/7966877485,Zone Industrielle,5.369042,-4.078815,,,,,,,,,,
node/7966877785,Zone Industrielle,5.369169,-4.078975,,,,,,,,,,
node/7966968957,Casier,5.242669,-3.915982,,,,,,,,,,
node/7966968958,Belleville,5.258285,-3.915793,,,,,,,,,,
node/7966968959,Belleville,5.258284,-3.915701,,,,,,,,,,
node/7966968960,Boutique Rouge,5.255911,-3.915730,,,,,,,,,,
node/7966968961,Carrefour Collège Simone Gbagbo,5.255145,-3.915730,,,,,,,,,,
node/7966968962,Groupe Scolaire Les Caïmans,5.254684,-3.915720,,,,,,,,,,
node/7966968963,Pharmacie,5.252603,-3.915722,,,,,,,,,,
node/7966968964,Casier,5.242868,-3.915880,,,,,,,,,,
node/7966993885,Zone Industrielle,5.368811,-4.078969,,,,,,,,,,
node/7966994385,Zone Industrielle,5.368501,-4.078907,,,,,,,,,,
node/7967051297,Garba Choco,5.243927,-3.909793,,,,,,,,,,
node/7967051298,Carrefour Garage,5.254573,-3.907579,,,,,,,,,,
node/7967051299,Carrefour Garage,5.254517,-3.907574,,,,,,,,,,
node/7967051300,Carrefour des Ecoles,5.251514,-3.907876,,,,,,,,,,
node/7967051301,Carrefour la Joie,5.248469,-3.908182,,,,,,,,,,
node/7967051302,Mobiobo,5.242321,-3.909959,,,,,,,,,,
node/7967074786,Gare Locodjro,5.314531,-4.035389,,,,,,,,,,
node/7967074787,Carrefour Jérusalem,5.316607,-4.035503,,,,,,,,,,
node/7967074788,Boutique,5.322905,-4.035973,,,,,,,,,,
node/7967074789,Jean-Paul 2,5.332347,-4.041482,,,,,,,,,,
node/7967074790,Garage,5.340936,-4.045977,,,,,,,,,,
node/7967074791,Attécoubé Garage,5.353603,-4.032802,,,,,,,,,,
node/7967074792,Cirocco,5.347004,-4.045217,,,,,,,,,,
node/7967074793,Pharmacie Agban,5.358293,-4.030432,,,,,,,,,,
node/7967074794,Boutique,5.322938,-4.035876,,,,,,,,,,
node/7967074886,Carrefour Eglise,5.325171,-4.037068,,,,,,,,,,
node/7967074887,Gare Locodjro,5.314574,-4.035233,,,,,,,,,,
node/7967074987,Marché,5.325730,-4.037162,,,,,,,,,,
node/7967075485,Jean-Paul 2,5.332423,-4.041349,,,,,,,,,,
node/7967102342,Corridor,5.239540,-3.896319,,,,,,,,,,
node/7967102343,Boulangerie G&Z,5.248036,-3.893972,,,,,,,,,,
node/7967102344,Ancien terminus,5.252552,-3.893039,,,,,,,,,,
node/7967102345,Eléphant,5.255445,-3.892876,,,,,,,,,,
node/7967102346,Terminus Eléphant,5.255445,-3.892793,,,,,,,,,,
node/7967102347,Ancien terminus,5.252713,-3.892976,,,,,,,,,,
node/7967102348,Aya Débout,5.251829,-3.893055,,,,,,,,,,
node/7967102349,Boutique Rouge,5.248468,-3.893812,,,,,,,,,,
node/7967102350,Boulangerie G&Z,5.248025,-3.893912,,,,,,,,,,
node/7967102360,Corridor,5.239606,-3.896308,,,,,,,,,,
node/7967112827,Carrefour Hôpital,5.241231,-3.896175,,,,,,,,,,
node/7967112828,Ecole,5.242568,-3.895957,,,,,,,,,,
node/7967112829,Lavage,5.243963,-3.895749,,,,,,,,,,
node/7967112830,A l'Antenne,5.252880,-3.888235,,,,,,,,,,
node/7967112831,Carrefour Boutique Bleue,5.252413,-3.884004,,,,,,,,,,
node/7967112832,Boulangerie,5.250689,-3.884211,,,,,,,,,,
node/7967112833,Collège Abraham,5.248790,-3.884817,,,,,,,,,,
node/7967112834,Connexion,5.247731,-3.885097,,,,,,,,,,
node/7967112835,Bouquet,5.246279,-3.885362,,,,,,,,,,
node/7967112836,Ayamonnaie,5.244198,-3.890370,,,,,,,,,,
node/7967175249,Usine,5.249567,-3.891676,,,,,,,,,,
node/8010519328,Yoplait,5.366190,-4.088188,,,,,,,,,,
node/8758117812,Marche Bingerville,5.356425,-3.882474,,,,,,,,,,
node/8863568319,Pharmacie Vridi SIR,5.262392,-3.982516,,,,,,,,,,
node/8866958390,Anokoi Kouté,5.438077,-4.038448,,,,,,,,,,
node/8866958391,Pharmacie la Mé,5.423031,-4.018868,,,,,,,,,,
node/9229594145,Garage,5.363212,-4.033248,,,,,,,,,,
node/9229594147,Ferrari,5.345916,-4.099954,,,,,,,,,,
node/9229594148,Patisserie Flora Port-Bouet 2,5.343491,-4.089246,,,,,,,,,,
node/9229594149,Pharmacie Port-Bouët 2,5.347709,-4.087481,,,,,,,,,,
node/9229594150,Carrefour Zone,5.355642,-4.085077,,,,,,,,,,
node/9229653483,Industrap,5.378158,-4.084968,,,,,,,,,,
node/9229653484,Boutique,5.381924,-4.091674,,,,,,,,,,
node/9229653485,2 Poteaux,5.382688,-4.093193,,,,,,,,,,
node/9229653486,Micao,5.383236,-4.094338,,,,,,,,,,
node/9229653487,Gare Siporex,5.356542,-4.073425,,,,,,,,,,
node/9229653488,Gare Siporex,5.356485,-4.073437,,,,,,,,,,
node/9229653494,Micao,5.383200,-4.094382,,,,,,,,,,
node/9237456490,Arrêt,5.446112,-4.022019,,,,,,,,,,
node/9237456491,Sainte Foi,5.446313,-4.022373,,,,,,,,,,
node/9237456492,Au carrefour,5.447960,-4.022422,,,,,,,,,,
node/9237456493,Arret,5.453383,-4.025281,,,,,,,,,,
node/9237456494,BC (Belle Cité) en bas,5.454100,-4.026451,,,,,,,,,,
node/9237456495,BC (Belle Cité) en bas,5.454158,-4.026402,,,,,,,,,,
node/9237456496,BC (Belle Cité),5.446259,-4.020681,,,,,,,,,,
node/9237613500,Marché,5.439732,-4.024489,,,,,,,,,,
node/9237613501,Carrefour Akéikoi,5.438312,-4.014096,,,,,,,,,,
node/9237613503,Marché,5.439806,-4.024410,,,,,,,,,,
node/9237613504,Abobo Gendarmerie,5.427297,-4.019820,,,,,,,,,,
node/9237613505,Ecole Konaté Freinet,5.427416,-4.016549,,,,,,,,,,
node/9237613506,Au Lycée,5.427463,-4.015119,,,,,,,,,,
node/9238976231,Terminus BC/ Pharmacie Belle Cité,5.446200,-4.020665,,,,,,,,,,
node/9239014075,Abobo Gare Mairie,5.420431,-4.016928,,,,,,,,,,
node/9239014076,Cocotiers,5.415592,-4.003465,,,,,,,,,,
node/9239014077,Carrefour Angré,5.414822,-3.995798,,,,,,,,,,
node/9239014079,Troisième panneau,5.415186,-3.997844,,,,,,,,,,
node/9239014080,Cocotiers,5.415524,-4.003954,,,,,,,,,,
node/9250076881,Cimaf,5.386079,-4.076982,,,,,,,,,,
node/9250076882,Astra,5.403492,-4.083681,,,,,,,,,,
node/9250076884,Ancienne Gendarmerie,5.461374,-4.053923,,,,,,,,,,
node/9250076885,Unicafé,5.456330,-4.054390,,,,,,,,,,
node/9250076888,Adjamé Texaco,5.354905,-4.018581,,,,,,,,,,
node/9250161448,Carrefour Gravier,5.343195,-4.108183,,,,,,,,,,
node/9250161450,Yopougon Gare marché Bagnon,5.340591,-4.109764,,,,,,,,,,
node/9250161451,Carrefour Gravier,5.343086,-4.108331,,,,,,,,,,
node/9250161452,Sacko,5.349775,-4.104631,,,,,,,,,,
node/9271804739,Clinique la Rosette,5.301637,-4.003186,,,,,,,,,,
node/9271804742,Adjamé Liberté,5.353218,-4.014563,,,,,,,,,,
node/9271876730,Grand Carrefour Koumassi,5.289689,-3.970906,,,,,,,,,,
node/9271876733,SICOMEX Marcory,5.292346,-3.975171,,,,,,,,,,
node/9271876734,Pharmacie Elite,5.294203,-3.978559,,,,,,,,,,
node/9271876735,Echangeur Marcory,5.295481,-3.981054,,,,,,,,,,
node/9271876736,Grand Carrefour de Treichville,5.298490,-4.001607,,,,,,,,,,
node/9272827000,Abeille beton,5.359418,-4.045029,,,,,,,,,,
node/9272827002,Bangui,5.426614,-4.070798,,,,,,,,,,
node/9275332375,Pharmacie Sacre Cœur,5.336412,-4.054975,,,,,,,,,,
node/9275332376,Auchan,5.330782,-4.051242,,,,,,,,,,
node/9275332378,19 ème,5.327366,-4.050574,,,,,,,,,,
node/9275332379,Mairie Annexe,5.326615,-4.053683,,,,,,,,,,
node/9275549234,Sonaco,5.374191,-4.089838,,,,,,,,,,
node/9275549235,Carrefour Gargill,5.376816,-4.094714,,,,,,,,,,
node/9275549236,Gare Yopougon Micao,5.380251,-4.094337,,,,,,,,,,
node/9275549237,Gare Yopougon Micao,5.380309,-4.094304,,,,,,,,,,
node/9275549238,A la boutique,5.379784,-4.093499,,,,,,,,,,
node/9275549239,Commissariat du 38ème,5.377893,-4.094474,,,,,,,,,,
node/9275549240,Au Marché,5.373016,-4.096381,,,,,,,,,,
node/9275549241,Acipac,5.368722,-4.089428,,,,,,,,,,
node/9289149081,Lubafrique,5.329972,-4.104440,,,,,,,,,,
node/9289149082,Au marché,5.330376,-4.105405,,,,,,,,,,
node/9289149083,Collège Sebaco,5.331465,-4.109626,,,,,,,,,,
node/9289149084,Cité Verte,5.332064,-4.112400,,,,,,,,,,
node/9289149086,Cité Verte,5.332078,-4.112350,,,,,,,,,,
node/9289149087,Au marché,5.330513,-4.105501,,,,,,,,,,
node/9289149088,Lubafrique,5.330064,-4.104403,,,,,,,,,,
node/9289193509,Gare 2 Plateaux Mobil,5.368456,-3.998698,,,,,,,,,,
node/9289193510,2 Plateaux Vallon,5.361685,-3.990095,,,,,,,,,,
node/9289193512,Gare 2 Plateaux Mobil,5.368410,-3.998698,,,,,,,,,,
node/9289210040,2 Plateaux Mobil,5.369125,-3.998420,,,,,,,,,,
node/9289210041,Immeuble CGK,5.383318,-3.973623,,,,,,,,,,
node/9289210042,Immeuble CGK,5.383428,-3.973764,,,,,,,,,,
node/9289220169,Carrefour Duncan,5.377936,-3.997299,,,,,,,,,,
node/9289220170,Las Palmas,5.380614,-3.994648,,,,,,,,,,
node/9289220171,Les Oscars,5.394517,-3.992027,,,,,,,,,,
node/9289220172,Sainte Monique,5.399925,-4.001407,,,,,,,,,,
node/9289220173,Carrefour rue des bars,5.399006,-3.994222,,,,,,,,,,
node/9289258034,2 Plateaux Mobil,5.368251,-3.998322,,,,,,,,,,
node/9289258035,Ancien SONATT,5.388406,-3.992797,,,,,,,,,,
node/9289258036,Carrefour Adama Sanogo,5.401426,-3.991229,,,,,,,,,,
node/9289258038,Au portail,5.405864,-3.984274,,,,,,,,,,
node/9289258039,Sococé,5.412949,-3.980589,,,,,,,,,,
node/9289258040,Eva Mama,5.410607,-3.984058,,,,,,,,,,
node/9289258041,Pharmacie des Allées,5.408668,-3.986929,,,,,,,,,,
node/9289276507,Puissance 6,5.387837,-3.987438,,,,,,,,,,
node/9289796141,Belle-Ville,5.431329,-3.988942,,,,,,,,,,
node/9289796142,Angré Petro Ivoire,5.405299,-3.990242,,,,,,,,,,
node/9289796144,Angré Petro Ivoire,5.405050,-3.990732,,,,,,,,,,
node/9289796145,Carrefour Batim,5.408256,-3.992260,,,,,,,,,,
node/9289819787,Pharmacie Dokui,5.405242,-4.006378,,,,,,,,,,
node/9289819790,A l'école,5.395146,-4.006187,,,,,,,,,,
node/9290026347,Carrefour Policier,5.398784,-4.006467,,,,,,,,,,
node/9290026348,A l'Ecole,5.395413,-4.006127,,,,,,,,,,
node/9290026349,Eglise,5.390111,-4.005431,,,,,,,,,,
node/9290026350,ZOO,5.378664,-4.006823,,,,,,,,,,
node/9290026351,CIE,5.376447,-4.009271,,,,,,,,,,
node/9290026352,Nouveau Pont,5.373697,-4.011215,,,,,,,,,,
node/9290026353,Lavage,5.356075,-4.016046,,,,,,,,,,
node/9291194738,Station SHELL,5.405923,-4.006380,,,,,,,,,,
node/9291194739,Institut Carine'N,5.356717,-4.015932,,,,,,,,,,
node/9291194740,MTN,5.390791,-4.005624,,,,,,,,,,
node/9291194741,Abobo Gare Mairie,5.421881,-4.016520,,,,,,,,,,
node/9293117896,Abobo Gare Mairie,5.419119,-4.017296,,,,,,,,,,
node/9293117898,Plaque Anador,5.406809,-4.016466,,,,,,,,,,
node/9293117899,Coco Service,5.404210,-4.017783,,,,,,,,,,
node/9293428944,Ivograin,5.372119,-4.086061,,,,,,,,,,
node/9293428945,Superette Bon Prix,5.379402,-4.096366,,,,,,,,,,
node/9293428946,A l'entenne,5.380756,-4.098660,,,,,,,,,,
node/9293428947,A l'école,5.380521,-4.102289,,,,,,,,,,
node/9293428949,Boulangerie,5.380188,-4.103811,,,,,,,,,,
node/9293428950,Yopougon Mênekré,5.380264,-4.104782,,,,,,,,,,
node/9293428951,Boulangerie,5.380221,-4.103734,,,,,,,,,,
node/9293428952,Menuiserie,5.380959,-4.101855,,,,,,,,,,
node/9293428953,A l'école,5.380364,-4.102512,,,,,,,,,,
node/9293428954,Au Terrain,5.381343,-4.099668,,,,,,,,,,
node/9293428963,Escalier,5.380911,-4.098888,,,,,,,,,,
node/9293428964,Carreaux Cassé,5.380131,-4.097480,,,,,,,,,,
node/9293428965,Superette Bon Prix,5.379423,-4.096319,,,,,,,,,,
node/9293428966,Conteneur,5.378656,-4.095804,,,,,,,,,,
node/9293428967,Micao - Fin goudron,5.377845,-4.096177,,,,,,,,,,
node/9293675332,Gare N'dotré,5.443441,-4.069698,,,,,,,,,,
node/9293675336,Carrefour Marché,5.440620,-4.068850,,,,,,,,,,
node/9293675337,Bel Air,5.403090,-4.083783,,,,,,,,,,
node/9293711889,Cap Nord,5.355373,-3.967137,,,,,,,,,,
node/9293711890,9 Kilo,5.357323,-3.964111,,,,,,,,,,
node/9293711892,Mosquée de la Riviera 3,5.349281,-3.953935,,,,,,,,,,
node/9293711894,Mosquée de la Riviera 3,5.349233,-3.954026,,,,,,,,,,
node/9294738196,Agripac,5.444367,-4.048551,,,,,,,,,,
node/9294738197,Banco,5.412409,-4.015991,,,,,,,,,,
node/9294738200,Express,5.400115,-4.020138,,,,,,,,,,
node/9294738201,Université Première Porte,5.388227,-4.020736,,,,,,,,,,
node/9294738203,Après le Pont,5.364047,-4.029210,,,,,,,,,,
node/9294738206,Après le Pont,5.364085,-4.029493,,,,,,,,,,
node/9294738207,Garage en Haut,5.366714,-4.029501,,,,,,,,,,
node/9294738208,Garage Machine,5.401987,-4.019476,,,,,,,,,,
node/9294738209,Banco,5.411555,-4.016197,,,,,,,,,,
node/9294738210,Saint Joseph,5.419416,-4.017609,,,,,,,,,,
node/9295537576,Gendarmerie,5.426718,-4.020745,,,,,,,,,,
node/9295677644,Centre d'action Culturelle d'abobo,5.420839,-4.014354,,,,,,,,,,
node/9295677645,Wottro Gare,5.419149,-3.990884,,,,,,,,,,
node/9295677646,Arrêt,5.427394,-3.989628,,,,,,,,,,
node/9295677647,Paris Village,5.456661,-3.972928,,,,,,,,,,
node/9295677648,Arrêt,5.480569,-3.968395,,,,,,,,,,
node/9295677649,Quatre Croix,5.479784,-3.982996,,,,,,,,,,
node/9295677650,Quatre Croix,5.479908,-3.983003,,,,,,,,,,
node/9295677651,Arrët,5.479885,-3.982457,,,,,,,,,,
node/9295677652,Arrêt,5.483377,-3.980935,,,,,,,,,,
node/9295677653,Arrêt,5.486630,-3.976373,,,,,,,,,,
node/9295677654,Arrêt,5.481784,-3.971263,,,,,,,,,,
node/9295677655,Paris Village,5.456642,-3.972825,,,,,,,,,,
node/9295677656,Au portail,5.445827,-3.977949,,,,,,,,,,
node/9295677657,Centre d'action Culturelle d'abobo,5.420883,-4.014387,,,,,,,,,,
node/9295712853,Escalier,5.355867,-3.881965,,,,,,,,,,
node/9295712854,Bon Prix,5.351230,-3.874962,,,,,,,,,,
node/9295712855,Manguier,5.322144,-3.870652,,,,,,,,,,
node/9295712856,Anan,5.326685,-3.878640,,,,,,,,,,
node/9295712857,Anan,5.326576,-3.878382,,,,,,,,,,
node/9295712858,Carrefour Logement,5.323041,-3.871773,,,,,,,,,,
node/9295712859,Manguier,5.322209,-3.870731,,,,,,,,,,
node/9295712860,Carrefour Fromager,5.326625,-3.867853,,,,,,,,,,
node/9295712861,Django,5.329449,-3.866162,,,,,,,,,,
node/9295712862,Après le pont,5.335088,-3.862342,,,,,,,,,,
node/9295712866,Escalier,5.355849,-3.881910,,,,,,,,,,
node/9295724420,Carrefour Koné,5.443508,-4.066517,,,,,,,,,,
node/9295724421,Bleu Blanc,5.443616,-4.063930,,,,,,,,,,
node/9295724422,Agripac,5.444099,-4.049411,,,,,,,,,,
node/9295791924,Marché Berlin,5.343851,-3.884816,,,,,,,,,,
node/9295791925,Marchoux,5.332498,-3.889397,,,,,,,,,,
node/9295791926,Marchoux,5.332538,-3.889440,,,,,,,,,,
node/9295791928,Jumeaux,5.334583,-3.886946,,,,,,,,,,
node/9295791929,Carrefour Ecole,5.335750,-3.885861,,,,,,,,,,
node/9295830190,Anonkoi Sodeci,5.423906,-4.049968,,,,,,,,,,
node/9295830191,Anonkoi Sodeci,5.423878,-4.050019,,,,,,,,,,
node/9295830192,Deuxième,5.425545,-4.051151,,,,,,,,,,
node/9295830193,Pasteur,5.427336,-4.052336,,,,,,,,,,
node/9295830194,Onuci,5.428434,-4.052802,,,,,,,,,,
node/9295830195,Onuci,5.428415,-4.052634,,,,,,,,,,
node/9295830196,[Arret sans nom],5.429396,-4.051096,,,,,,,,,,
node/9295830197,Scierie,5.432186,-4.048353,,,,,,,,,,
node/9295830198,Marché,5.437213,-4.045964,,,,,,,,,,
node/9295830199,Gare Anokoi,5.437657,-4.044809,,,,,,,,,,
node/9295830200,Gare Anokoi,5.437739,-4.044943,,,,,,,,,,
node/9295913588,Pharmacie St André - Marché,5.351178,-3.871971,,,,,,,,,,
node/9295913589,Nouvelle Ecole,5.347265,-3.847504,,,,,,,,,,
node/9295913590,2 panneaux,5.346099,-3.835543,,,,,,,,,,
node/9295913592,2 panneaux,5.346093,-3.835594,,,,,,,,,,
node/9295913593,Baside,5.346335,-3.838382,,,,,,,,,,
node/9295913594,Cefal,5.346925,-3.845328,,,,,,,,,,
node/9295913595,Nouvelle Ecole,5.347159,-3.847754,,,,,,,,,,
node/9295913596,Panneau Orange,5.347308,-3.849469,,,,,,,,,,
node/9295913597,Haute tension,5.347691,-3.852476,,,,,,,,,,
node/9295913598,Maison Blanche,5.347878,-3.854377,,,,,,,,,,
node/9295913599,Ital,5.348466,-3.859073,,,,,,,,,,
node/9296225023,Carrefour Figuier,5.378902,-3.966950,,,,,,,,,,
node/9296225024,Carrefour Belle Côte,5.383144,-3.968211,,,,,,,,,,
node/9296225025,Hôtel Belle Côte,5.387276,-3.969144,,,,,,,,,,
node/9296225027,Hôtel Belle Côte,5.387294,-3.969077,,,,,,,,,,
node/9296225028,La Poubelle,5.375081,-3.965760,,,,,,,,,,
node/9296285892,Rond-Point de la Palmeraie,5.364800,-3.960137,,,,,,,,,,
node/9296285893,Sococé,5.396075,-3.956857,,,,,,,,,,
node/9296285894,1ère barrière Programme 4,5.378889,-3.958865,,,,,,,,,,
node/9296302621,Château,5.396050,-4.021097,,,,,,,,,,
node/9296302623,Marché de Poulet,5.424638,-4.019430,,,,,,,,,,
node/9296302624,Unicafé,5.456446,-4.054558,,,,,,,,,,
node/9296302625,Gare d'Anyama,5.480763,-4.053049,,,,,,,,,,
node/9296302626,La Poste,5.494913,-4.051711,,,,,,,,,,
node/9296302627,Escalier,5.492775,-4.051582,,,,,,,,,,
node/9296302628,Carrefour Poteaux,5.488944,-4.051503,,,,,,,,,,
node/9296302629,Carrefour Cissé,5.482604,-4.051289,,,,,,,,,,
node/9296302630,Deuxième Porte,5.480648,-4.052459,,,,,,,,,,
node/9296302631,Morgue,5.472281,-4.054021,,,,,,,,,,
node/9296302632,Koffi Jean,5.455212,-4.054476,,,,,,,,,,
node/9296302633,Mirador,5.357026,-4.026167,,,,,,,,,,
node/9296587950,Céleste,5.414728,-4.027850,,,,,,,,,,
